,departamento,cod_dpto,municipio,cod_mpio,dimension,sub_dimension,category,place_type,main_keywords,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
30,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJVdw2JMHjL44RiYZxoChqljg,Parador Restaurante Los Robles,"establishment,food,point_of_interest,restaurant",2.3861692,-76.66518560000002,"193507, los robles",5.0,4.0,https://maps.google.com/?cid=4077563235353593481,314 7452924,,Monday: 7:00 AM – 10:00 PM|Tuesday: 7:00 AM – 10:00 PM|Wednesday: 7:00 AM – 10:00 PM|Thursday: 7:00 AM – 10:00 PM|Friday: 7:00 AM – 10:00 PM|Saturday: 7:00 AM – 10:00 PM|Sunday: 7:00 AM – 10:00 PM,5.0,Good service,5.0,,5.0,,5.0,,,,193507
31,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJv3ldQGfjL44RdH__-AaQkDo,Bar Restaurante Puesta De Sol Timbío,"bar,establishment,food,point_of_interest,restaurant",2.3341053,-76.66531429999999,"Vereda Hato Viejo Timbío Km 3 vía a, Timbío",4.5,24.0,https://maps.google.com/?cid=4220031210467852148,310 5186268,,,5.0,Deli,5.0,You are cordially invited. A wonderful place to visit... Food and much more... Welcome,5.0,"Excellent service, delicious food, easy access, affordable prices. In addition to the food, they sell a delicious dessert called ""gelifruta,"" and if you want, they'll make you coffee.",5.0,Country place. Good Sunday lunch. Good attention. Good view for the sunset. Good space.,5.0,Once again you feel an experience of kind attention in a beautiful space.,Vereda Hato Viejo Timbío Km 3 vía a
32,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJQxqCCwD7L44RVNVEpsxOmXA,Restaurante El Dorado,"establishment,food,point_of_interest,restaurant",2.2540792,-76.6143266,"Carrera 2ª #3-15, Sotará",5.0,1.0,https://maps.google.com/?cid=8113602844554483028,,,,5.0,"El Dorado is a restaurant in the municipal seat of Sotará, next to the church. It offers breakfast and lunch with delicious, home-style flavors. The service is friendly and cordial. It also features two paintings depicting the biodiversity and cultural heritage of Sotará.",,,,,,,,,Carrera 2ª #3-15
33,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJh2jkdJHiL44ROqbKmAgTA-I,Restaurante Lago La Marqueza,"establishment,food,point_of_interest,restaurant",2.3809001,-76.67282689999999,"Timbío-Popayán, Timbío",4.2,456.0,https://maps.google.com/?cid=16285881605145929274,310 4226201,,Monday: 10:00 AM – 6:00 PM|Tuesday: 10:00 AM – 6:00 PM|Wednesday: 10:00 AM – 6:00 PM|Thursday: 10:00 AM – 6:00 PM|Friday: 10:00 AM – 6:00 PM|Saturday: 10:00 AM – 6:00 PM|Sunday: 10:00 AM – 6:00 PM,4.0,Good and abundant food. Good parking.,5.0,Pet friendly,5.0,Super,4.0,"I didn't eat the food at the place...just a dessert, but I thought it was good.
We got on the little boats, highly recommended, a very cool ride, a plan to do near Popayán. The price was 8,000 per person, for 30 minutes.",5.0,"A magical place to visit with friends, family, or your partner. The view from this space is beautiful, and you can even venture out a bit. I loved my visit. The food is delicious, and it doesn't take long to serve you. I would gladly go back to this place again; I had one of the most special moments of my life there. 100% recommended.",Timbío-Popayán
34,CAUCA,19,LA SIERRA,19392,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJUY1n2WToL44RmIVJg3rzFyM,Restaurante Panamericano,"establishment,food,point_of_interest,restaurant",2.23115,-76.78815,Rosas,3.8,73.0,https://maps.google.com/?cid=2528757423306016152,,,,2.0,"Good food, although the service was very slow.",5.0,"Delicious food, good seasoning, good portions and prices",3.0,They serve normal food according to the chef's menu. It's a restaurant on the way.,2.0,You have to queue to pay before consuming and they take a long time to serve you.,5.0,"Good price, food is very tasty",
35,CAUCA,19,ROSAS,19622,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJURgvAofnL44RvKTSe78N9Ao,Restaurante El Mono Juan,"establishment,food,point_of_interest,restaurant",2.2658125,-76.73893749999999,"7786+8C, Rosas",,,https://maps.google.com/?cid=789270950763996348,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,7786+8C
36,CAUCA,19,ROSAS,19622,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJ9RlAzKnnL44RDg9TNjBRVds,Crisoro Restaurante Bar,"establishment,food,point_of_interest,restaurant",2.2621669,-76.73984469999999,"193550, Bolívar",,,https://maps.google.com/?cid=15804627734838316814,311 6127509,,Monday: Closed|Tuesday: 11:00 AM – 11:00 PM|Wednesday: 11:00 AM – 11:00 PM|Thursday: 11:00 AM – 11:00 PM|Friday: 11:00 AM – 11:00 PM|Saturday: 7:00 AM – 11:00 PM|Sunday: 11:00 AM – 11:00 PM,,,,,,,,,,,193550
37,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJE64xv0HjL44R1u-83IUlOaY,Restaurante Brisas Del Rio,"establishment,food,point_of_interest,restaurant",2.3933081,-76.6521437,"Timbío-Popayán, Sotará",4.5,13.0,https://maps.google.com/?cid=11977645940832792534,304 2178691,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: 9:00 AM – 5:00 PM|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 5:00 PM|Sunday: 9:00 AM – 5:00 PM,1.0,"We were a group of 24, and unfortunately, my experience wasn't the best. The sancocho I was served was flavorless, like water, and when I compared it to my girlfriend's, I noticed a big difference. I also ordered chicken leg, but they brought me chicken breast because they had run out. Although the breast was tasty, the service left a lot to be desired.

There was only one waitress to serve the entire group, and this significantly affected the experience. They didn't bring us knives until a long time later, which caused the food to get cold. We even had to open our avocado with a fork.

I would recommend hiring more staff to avoid this type of inconvenience. For my part, I don't think I'll return to the restaurant, mainly because of the way I was treated.",5.0,"Well, nice and cheap, very good service, very tasty, on weekends it is very busy and yet it is fast, if they let the pets in",3.0,The backbone broth is very delicious...,5.0,,5.0,,Timbío-Popayán
38,CAUCA,19,LA SIERRA,19392,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJmew3WefDL44RiTkbw4nxtA8,Restaurante Popular,"establishment,food,point_of_interest,restaurant",2.1714699,-76.89542,Patia,5.0,5.0,https://maps.google.com/?cid=1131794980362992009,,,,5.0,Excellent,5.0,,5.0,,5.0,,5.0,,
39,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJRcSefgz7L44RLsuTRtL_4Fw,Restaurante Las Villas,"establishment,food,point_of_interest,restaurant",2.2536092,-76.6147313,"793P+C4, Sotará",5.0,3.0,https://maps.google.com/?cid=6692630324864863022,,,,5.0,Very delicious. Everything and the food. Very delicious.,5.0,Delicious food,5.0,Delicious lunches,,,,,793P+C4
40,CAUCA,19,LA SIERRA,19392,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJAfOz5MbDL44RxTcOnALqCHQ,Estadero Piedrasentada,"establishment,food,point_of_interest,restaurant",2.1705884,-76.89780189999999,La Sierra,4.1,274.0,https://maps.google.com/?cid=8361190005142337477,,,Monday: 7:00 AM – 6:00 PM|Tuesday: 7:00 AM – 6:00 PM|Wednesday: 7:00 AM – 6:00 PM|Thursday: 7:00 AM – 6:00 PM|Friday: 7:00 AM – 6:00 PM|Saturday: 7:00 AM – 6:00 PM|Sunday: 7:00 AM – 6:00 PM,4.0,Ricoooo 😋,5.0,Ok,5.0,Super,5.0,"Very clean place, excellent customer service and delicious food.",1.0,"Very average food, the portion is not justifiable with the prices",
41,CAUCA,19,LA SIERRA,19392,Infraestructura Turística,Servicios Turísticos,Restaurantes,Gastronomía local,"""gastronomía local"", ""gastronomía típica"", ""comida tradicional""",gastronomía local,ChIJQ3T9H2rCL44R5HzOXpuMs2Q,Restaurante Parador Porkýs #1,"establishment,food,point_of_interest,restaurant",2.1892477,-76.8479591,"Párraga-Piedra Sentada, La Sierra",4.3,377.0,https://maps.google.com/?cid=7256298023562411236,312 5409830,https://instagram.com/paradorporkys?igshid=YmMyMTA2M2Y=,Monday: 7:00 AM – 9:00 PM|Tuesday: 7:00 AM – 9:00 PM|Wednesday: 7:00 AM – 9:00 PM|Thursday: 7:00 AM – 9:00 PM|Friday: 7:00 AM – 9:00 PM|Saturday: 7:00 AM – 9:00 PM|Sunday: 7:00 AM – 9:00 PM,1.0,"If you can find other choice, you will not regret.",5.0,Super,5.0,"It's a nice place to take a break and get something to eat. There's a variety of food and snacks, but their specialty is meat. The service is good, although it could be better. The prices are fair, but if you don't want to be surprised, I suggest getting a quote first.

Highly recommended. I would definitely eat at this inn again.",2.0,"The food is delicious, but the service is terrible. The waitresses and cook are grumpy, unwilling to serve, and even rude. This makes me want to stop there.",5.0,"Delicious food, very good service, highly recommended",Párraga-Piedra Sentada
42,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Gastronomía local,"""gastronomía local"", ""gastronomía típica"", ""comida tradicional""",gastronomía típica,ChIJIfl3FAHjL44RKY2_CsYj71U,Casa Juan,"establishment,food,point_of_interest,restaurant",2.3522242,-76.67947629999999,Timbío,4.0,13.0,https://maps.google.com/?cid=6192207346148543785,,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: 11:30 AM – 12:00 AM|Saturday: 11:30 AM – 12:00 AM|Sunday: 11:30 AM – 12:00 AM,5.0,Delicious typical Colombian food,5.0,Good service!!!,5.0,Good Service,2.0,,4.0,,
43,CAUCA,19,ROSAS,19622,Infraestructura Turística,Servicios Turísticos,Restaurantes,Gastronomía local,"""gastronomía local"", ""gastronomía típica"", ""comida tradicional""",gastronomía típica,ChIJpTtSZi_mL44RbBRQQBY07k0,Tienda El Cerro 55,"establishment,food,point_of_interest,restaurant",2.247488,-76.7688742,Rosas,3.9,37.0,https://maps.google.com/?cid=5615483055550501996,,,Monday: 8:00 AM – 10:30 PM|Tuesday: 8:00 AM – 10:30 PM|Wednesday: 8:00 AM – 10:30 PM|Thursday: 8:00 AM – 10:30 PM|Friday: 8:00 AM – 10:30 PM|Saturday: 8:00 AM – 10:30 PM|Sunday: 9:30 AM – 10:30 PM,4.0,Fresh!,3.0,"They sell traditional food, very tasty and well-seasoned. Although the service was a little slow at first, they later improved.",4.0,Very good typical food. And very beautiful landscapes.,2.0,"It's not a store anymore, that ended a while ago.",4.0,,
44,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Gastronomía local,"""gastronomía local"", ""gastronomía típica"", ""comida tradicional""",comida tradicional,ChIJM77id2odMI4RvzV6BKill2o,Fonda Y Pesebreras La Prodigiosa Parrilla Llanera,"establishment,food,point_of_interest,restaurant",2.401046,-76.64578999999999,"Popayan - Rosas, Sotará",4.3,108.0,https://maps.google.com/?cid=7680789830551877055,,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 11:30 PM|Sunday: 8:00 AM – 10:00 PM,5.0,"A great rural spot for a family weekend on the road from Popayan to Timbío.

The food is delicious and they serve a generous amount.
Even when it's busy, they don't take long to serve, and the staff is very friendly.

They have parking and a pool if you want to linger.

I recommend the elbow, the Cuban casserole, and the pork belly.
The passion fruit lemonade is delicious too 👏👏👏",5.0,"The food is very delicious, especially all the dishes with pork, the tilapia is very delicious and the chop is enough for up to two people. The desserts are delicious, this is a perfect place to go with the family on the weekend.",1.0,"A place with a country atmosphere but an immense mess to serve, lack of respect for the customer, they skip the orders that come first, the stirrup before much better, but they have not improved tables, some small umbrellas for tables, an uneducated administrator ... in short, it is not worth it",1.0,"It was a good place with the previous management, but with the change the service was the worst I could have had, my family and I waited 2 hours to end up being told that one of the dishes we ordered was out after having waited those two hours, they have no order for the tables, and for a soup and napkins we waited 1 hour.",4.0,Good place for lunch on the road. The service was fast and friendly. Recommended is the dish called Bacon.,Popayan - Rosas
45,CAUCA,19,LA SIERRA,19392,Infraestructura Turística,Servicios Turísticos,Restaurantes,Gastronomía local,"""gastronomía local"", ""gastronomía típica"", ""comida tradicional""",comida tradicional,ChIJn5CD2i_DL44R0zsVgqqzXBE,Marranada Paisa - La Original,"establishment,food,point_of_interest,restaurant",2.1890656,-76.8491533,La Sierra,4.3,63.0,https://maps.google.com/?cid=1251072341410397139,321 7092356,,Monday: 7:00 AM – 11:00 PM|Tuesday: 7:00 AM – 11:00 PM|Wednesday: 7:00 AM – 11:00 PM|Thursday: 7:00 AM – 11:00 PM|Friday: 7:00 AM – 11:00 PM|Saturday: 7:00 AM – 11:00 PM|Sunday: 7:00 AM – 11:00 PM,4.0,"A remodeled restaurant with high ceilings and fans. It serves the traditional pork spine and beef sancocho, and also features fish dishes like trout and tilapia. A pleasant place with excellent service on the roadside. Served by the owner. Cash payment.",5.0,"You have to go there.
The food is very good. I highly recommend the chicharrón, the ribs, and the smoked meat.",4.0,"A good place to sample pork specialties. Good quality, portions, and Samson at affordable prices. Parking is available.
Friendly and courteous staff. Just a few meters from the Bordo toll booth.",3.0,"Their quality is no longer as good in the products, plus I ordered and paid for smoked meat to go and in the end when I got home, they had packed me a chorizo ​​with some potatoes.",2.0,"The portions were large and the starter was good. Unfortunately, the roast beef was very tough and dry.

The bathrooms were very dirty and there was no water.",
46,CAUCA,19,SOTARA,19760,Infraestructura Turística,Servicios Turísticos,Restaurantes,Gastronomía local,"""gastronomía local"", ""gastronomía típica"", ""comida tradicional""",comida tradicional,ChIJ_fVZt-DjL44R4sysxiyi-K8,Gredha La Expresión Del Sabor,"establishment,food,point_of_interest,restaurant",2.350782,-76.6760123,"Cl. 17 #9-53, San Cayetano, Timbío",5.0,1.0,https://maps.google.com/?cid=12680063064057105634,311 5130358,,Monday: 6:00 – 10:30 PM|Tuesday: 6:00 – 10:30 PM|Wednesday: Closed|Thursday: 6:00 – 10:30 PM|Friday: 6:00 – 10:30 PM|Saturday: 6:00 – 11:00 PM|Sunday: 6:00 – 11:00 PM,5.0,,,,,,,,,,San Cayetano
