,departamento,municipio,cod_mpio,category,place_type,name,types,latitude,longitude,address,place_link,city,rating,text_en,municipality_std,text_es,text_es_norm,tokens_es,sentiment_score,sentiment_label,doc_clean
40,CAUCA,SOTARA,19760,Restaurantes,Restaurantes,Fonda Y Pesebreras La Prodigiosa Parrilla Llanera,"establishment,food,point_of_interest,restaurant",2.401046,-76.64578999999999,"Popayan - Rosas, Sotará",https://maps.google.com/?cid=7680789830551877055,Popayan - Rosas,5.0,"A great rural spot for a family weekend on the road from Popayan to Timbío.

The food is delicious and they serve a generous amount.
Even when it's busy, they don't take long to serve, and the staff is very friendly.

They have parking and a pool if you want to linger.

I recommend the elbow, the Cuban casserole, and the pork belly.
The passion fruit lemonade is delicious too 👏👏👏",SOTARA,"Un gran lugar rural para un fin de semana familiar en el camino de Popayan a Timbío.

La comida es deliciosa y sirven una cantidad generosa.
Incluso cuando está ocupado, no tardan mucho en servir, y el personal es muy amable.

Tienen estacionamiento y una piscina si quieres demorarte.

Recomiendo el codo, la cazuela cubana y la panceta de cerdo.
La limonada de la pasión fruta también es deliciosa 👏👏👏",un gran lugar rural para un fin de semana familiar en el camino de popayan a timbio la comida es deliciosa y sirven una cantidad generosa incluso cuando esta ocupado no tardan mucho en servir y el personal es muy amable tienen estacionamiento y una piscina si quieres demorarte recomiendo el codo la cazuela cubana y la panceta de cerdo la limonada de la pasion fruta tambien es deliciosa,"['gran', 'lugar', 'rural', 'fin', 'semana', 'familiar', 'camino', 'popayan', 'timbio', 'comida', 'deliciosa', 'sirven', 'cantidad', 'generosa', 'incluso', 'ocupado', 'tardan', 'mucho', 'servir', 'personal', 'amable', 'estacionamiento', 'piscina', 'quieres', 'demorarte', 'recomiendo', 'codo', 'cazuela', 'cubana', 'panceta', 'cerdo', 'limonada', 'pasion', 'fruta', 'tambien', 'deliciosa']",4,positive,gran rural fin semana familiar camino popayan timbio comida deliciosa sirven cantidad generosa incluso ocupado tardan mucho servir personal amable estacionamiento piscina quieres demorarte recomiendo codo cazuela cubana panceta cerdo limonada pasion fruta tambien deliciosa
41,CAUCA,SOTARA,19760,Restaurantes,Restaurantes,Fonda Y Pesebreras La Prodigiosa Parrilla Llanera,"establishment,food,point_of_interest,restaurant",2.401046,-76.64578999999999,"Popayan - Rosas, Sotará",https://maps.google.com/?cid=7680789830551877055,Popayan - Rosas,5.0,"The food is very delicious, especially all the dishes with pork, the tilapia is very delicious and the chop is enough for up to two people. The desserts are delicious, this is a perfect place to go with the family on the weekend.",SOTARA,"La comida es muy deliciosa, especialmente todos los platos con carne de cerdo, la tilapia es muy deliciosa y el corte es suficiente para hasta dos personas. Los postres son deliciosos, este es un lugar perfecto para ir con la familia el fin de semana.",la comida es muy deliciosa especialmente todos los platos con carne de cerdo la tilapia es muy deliciosa y el corte es suficiente para hasta dos personas los postres son deliciosos este es un lugar perfecto para ir con la familia el fin de semana,"['comida', 'deliciosa', 'especialmente', 'todos', 'platos', 'carne', 'cerdo', 'tilapia', 'deliciosa', 'corte', 'suficiente', 'personas', 'postres', 'deliciosos', 'lugar', 'perfecto', 'familia', 'fin', 'semana']",2,positive,comida deliciosa especialmente todos platos carne cerdo tilapia deliciosa corte suficiente personas postres deliciosos perfecto familia fin semana
42,CAUCA,SOTARA,19760,Restaurantes,Restaurantes,Fonda Y Pesebreras La Prodigiosa Parrilla Llanera,"establishment,food,point_of_interest,restaurant",2.401046,-76.64578999999999,"Popayan - Rosas, Sotará",https://maps.google.com/?cid=7680789830551877055,Popayan - Rosas,1.0,"A place with a country atmosphere but an immense mess to serve, lack of respect for the customer, they skip the orders that come first, the stirrup before much better, but they have not improved tables, some small umbrellas for tables, an uneducated administrator ... in short, it is not worth it",SOTARA,"Un lugar con una atmósfera de campo pero un inmenso desastre para servir, falta de respeto por el cliente, saltan los pedidos que son primero, el estribo antes de mucho mejor, pero no han mejorado las tablas, algunos paraguas pequeños para las tablas, un administrador sin educación ... En resumen, no vale la pena",un lugar con una atmosfera de campo pero un inmenso desastre para servir falta de respeto por el cliente saltan los pedidos que son primero el estribo antes de mucho mejor pero no han mejorado las tablas algunos paraguas pequenos para las tablas un administrador sin educacion en resumen no vale la pena,"['lugar', 'atmosfera', 'campo', 'inmenso', 'desastre', 'servir', 'falta', 'respeto', 'cliente', 'saltan', 'pedidos', 'primero', 'estribo', 'mucho', 'mejor', 'mejorado', 'tablas', 'paraguas', 'pequenos', 'tablas', 'administrador', 'educacion', 'resumen', 'vale', 'pena']",0,neutral,atmosfera campo inmenso desastre servir falta respeto cliente saltan pedidos primero estribo mucho mejor mejorado tablas paraguas pequenos tablas administrador educacion resumen vale pena
43,CAUCA,SOTARA,19760,Restaurantes,Restaurantes,Fonda Y Pesebreras La Prodigiosa Parrilla Llanera,"establishment,food,point_of_interest,restaurant",2.401046,-76.64578999999999,"Popayan - Rosas, Sotará",https://maps.google.com/?cid=7680789830551877055,Popayan - Rosas,1.0,"It was a good place with the previous management, but with the change the service was the worst I could have had, my family and I waited 2 hours to end up being told that one of the dishes we ordered was out after having waited those two hours, they have no order for the tables, and for a soup and napkins we waited 1 hour.",SOTARA,"Era un buen lugar con la gerencia anterior, pero con el cambio, el servicio fue el peor que pude haber tenido, mi familia y yo esperamos 2 horas para que me dijeran que uno de los platos que pedimos estaba fuera después de haber esperado esas dos horas, no tienen pedido para las mesas, y para una sopa y servilletas que esperamos 1 hora.",era un buen lugar con la gerencia anterior pero con el cambio el servicio fue el peor que pude haber tenido mi familia y yo esperamos 2 horas para que me dijeran que uno de los platos que pedimos estaba fuera despues de haber esperado esas dos horas no tienen pedido para las mesas y para una sopa y servilletas que esperamos 1 hora,"['buen', 'lugar', 'gerencia', 'anterior', 'cambio', 'servicio', 'peor', 'pude', 'haber', 'tenido', 'familia', 'esperamos', 'horas', 'dijeran', 'platos', 'pedimos', 'fuera', 'despues', 'haber', 'esperado', 'horas', 'pedido', 'mesas', 'sopa', 'servilletas', 'esperamos', 'hora']",0,neutral,buen gerencia anterior cambio servicio peor pude tenido familia esperamos horas dijeran platos pedimos fuera despues esperado horas pedido mesas sopa servilletas esperamos hora
44,CAUCA,SOTARA,19760,Restaurantes,Restaurantes,Fonda Y Pesebreras La Prodigiosa Parrilla Llanera,"establishment,food,point_of_interest,restaurant",2.401046,-76.64578999999999,"Popayan - Rosas, Sotará",https://maps.google.com/?cid=7680789830551877055,Popayan - Rosas,4.0,Good place for lunch on the road. The service was fast and friendly. Recommended is the dish called Bacon.,SOTARA,Buen lugar para el almuerzo en la carretera. El servicio fue rápido y amigable. Recomendado es el plato llamado tocino.,buen lugar para el almuerzo en la carretera el servicio fue rapido y amigable recomendado es el plato llamado tocino,"['buen', 'lugar', 'almuerzo', 'carretera', 'servicio', 'rapido', 'amigable', 'recomendado', 'plato', 'llamado', 'tocino']",2,positive,buen almuerzo carretera servicio rapido amigable recomendado plato llamado tocino
45,CAUCA,LA SIERRA,19392,Restaurantes,Restaurantes,Restautante El Camionero Rica Comida,"establishment,food,point_of_interest,restaurant",2.1695776,-76.9020455,Patia,https://maps.google.com/?cid=11902253737860670250,,4.0,"The food here is delicious, well-seasoned, and reasonably priced. It's a very well-maintained place.",LA SIERRA,"La comida aquí es deliciosa, bien sazonada y tiene un precio razonable. Es un lugar muy bien mantenido.",la comida aqui es deliciosa bien sazonada y tiene un precio razonable es un lugar muy bien mantenido,"['comida', 'deliciosa', 'bien', 'sazonada', 'precio', 'razonable', 'lugar', 'bien', 'mantenido']",1,positive,comida deliciosa bien sazonada precio razonable bien mantenido
46,CAUCA,LA SIERRA,19392,Restaurantes,Restaurantes,Restautante El Camionero Rica Comida,"establishment,food,point_of_interest,restaurant",2.1695776,-76.9020455,Patia,https://maps.google.com/?cid=11902253737860670250,,5.0,Excellent seasoning,LA SIERRA,Excelente condimento,excelente condimento,"['excelente', 'condimento']",1,positive,excelente condimento
47,CAUCA,LA SIERRA,19392,Restaurantes,Restaurantes,Restautante El Camionero Rica Comida,"establishment,food,point_of_interest,restaurant",2.1695776,-76.9020455,Patia,https://maps.google.com/?cid=11902253737860670250,,5.0,"Despite being run by young people, the food and accommodation are good and the price is excellent.",LA SIERRA,"A pesar de ser administrados por jóvenes, la comida y el alojamiento son buenos y el precio es excelente.",a pesar de ser administrados por jovenes la comida y el alojamiento son buenos y el precio es excelente,"['pesar', 'administrados', 'jovenes', 'comida', 'alojamiento', 'buenos', 'precio', 'excelente']",1,positive,pesar administrados jovenes comida alojamiento buenos precio excelente
48,CAUCA,LA SIERRA,19392,Restaurantes,Restaurantes,Restautante El Camionero Rica Comida,"establishment,food,point_of_interest,restaurant",2.1695776,-76.9020455,Patia,https://maps.google.com/?cid=11902253737860670250,,5.0,"Exquisite food, super recommended, finger-licking dishes.",LA SIERRA,"Comida exquisita, súper recomendado y platos que se aceleran con los dedos.",comida exquisita super recomendado y platos que se aceleran con los dedos,"['comida', 'exquisita', 'super', 'recomendado', 'platos', 'aceleran', 'dedos']",1,positive,comida exquisita super recomendado platos aceleran dedos
49,CAUCA,LA SIERRA,19392,Restaurantes,Restaurantes,Restautante El Camionero Rica Comida,"establishment,food,point_of_interest,restaurant",2.1695776,-76.9020455,Patia,https://maps.google.com/?cid=11902253737860670250,,4.0,"Good food, good service, ideal place and food for travelers and truckers at a good price.",LA SIERRA,"Buena comida, buen servicio, lugar ideal y comida para viajeros y camioneros a un buen precio.",buena comida buen servicio lugar ideal y comida para viajeros y camioneros a un buen precio,"['buena', 'comida', 'buen', 'servicio', 'lugar', 'ideal', 'comida', 'viajeros', 'camioneros', 'buen', 'precio']",2,positive,buena comida buen servicio ideal comida viajeros camioneros buen precio
50,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Restaurante Y Parador Colombia,"establishment,food,point_of_interest,restaurant",2.2557985,-76.7589325,Rosas,https://maps.google.com/?cid=3429833507344099046,,4.0,"It’s a cool
Fun place the environment is clean my only issue with their food is the salt in the fish I ordered and their services are so nice",ROSAS,"Es una genialidad
Diversión, el medio ambiente está limpio, mi único problema con su comida es la sal en el pescado que pedí y sus servicios son tan agradables.",es una genialidad diversion el medio ambiente esta limpio mi unico problema con su comida es la sal en el pescado que pedi y sus servicios son tan agradables,"['genialidad', 'diversion', 'medio', 'ambiente', 'limpio', 'unico', 'problema', 'comida', 'sal', 'pescado', 'pedi', 'servicios', 'tan', 'agradables']",1,positive,genialidad diversion medio ambiente limpio unico problema comida sal pescado pedi servicios tan agradables
51,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Restaurante Y Parador Colombia,"establishment,food,point_of_interest,restaurant",2.2557985,-76.7589325,Rosas,https://maps.google.com/?cid=3429833507344099046,,3.0,"It's the only option if you took a bus through this area . But the service isn't too friendly and the food is pretty basic.

Good juice though and it's good to get something to eat on these long trips through Colombia.",ROSAS,"Es la única opción si tomaste un autobús por esta área. Pero el servicio no es demasiado amigable y la comida es bastante básica.

Sin embargo, buen jugo y es bueno obtener algo para comer en estos largos viajes a través de Colombia.",es la unica opcion si tomaste un autobus por esta area pero el servicio no es demasiado amigable y la comida es bastante basica sin embargo buen jugo y es bueno obtener algo para comer en estos largos viajes a traves de colombia,"['unica', 'opcion', 'tomaste', 'autobus', 'area', 'servicio', 'demasiado', 'amigable', 'comida', 'bastante', 'basica', 'embargo', 'buen', 'jugo', 'bueno', 'obtener', 'comer', 'largos', 'viajes', 'traves', 'colombia']",0,neutral,unica opcion tomaste autobus area servicio demasiado amigable comida bastante basica embargo buen jugo bueno obtener comer largos viajes traves colombia
52,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Restaurante Y Parador Colombia,"establishment,food,point_of_interest,restaurant",2.2557985,-76.7589325,Rosas,https://maps.google.com/?cid=3429833507344099046,,4.0,"The place is fine, the food is cheap. They only accept cash. Some more cleaning would be nice.",ROSAS,"El lugar está bien, la comida es barata. Solo aceptan efectivo. Un poco más de limpieza estaría bien.",el lugar esta bien la comida es barata solo aceptan efectivo un poco mas de limpieza estaria bien,"['lugar', 'bien', 'comida', 'barata', 'solo', 'aceptan', 'efectivo', 'limpieza', 'estaria', 'bien']",0,neutral,bien comida barata solo aceptan efectivo limpieza estaria bien
53,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Restaurante Y Parador Colombia,"establishment,food,point_of_interest,restaurant",2.2557985,-76.7589325,Rosas,https://maps.google.com/?cid=3429833507344099046,,1.0,"Too expensive, not fresh food, bad customer service",ROSAS,"Demasiado caro, no comida fresca, mal servicio al cliente",demasiado caro no comida fresca mal servicio al cliente,"['demasiado', 'caro', 'comida', 'fresca', 'mal', 'servicio', 'cliente']",-3,negative,demasiado caro comida fresca mal servicio cliente
54,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Restaurante Y Parador Colombia,"establishment,food,point_of_interest,restaurant",2.2557985,-76.7589325,Rosas,https://maps.google.com/?cid=3429833507344099046,,3.0,"It's a little bit expensive, a bottle of water 2.500 pesos, 600ml ☹️",ROSAS,"Es un poco caro, una botella de agua 2.500 pesos, 600 ml ☹️",es un poco caro una botella de agua 2 500 pesos 600 ml,"['caro', 'botella', 'agua', '500', 'pesos', '600']",-1,negative,caro botella agua pesos
55,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Parador Restaurante Gualanday,"establishment,food,point_of_interest,restaurant",2.2404706,-76.77857209999999,Rosas,https://maps.google.com/?cid=13351999400810899892,,4.0,The people here are probably some of the nicest you'll meet. It's where most bus rides passing through this area always stop for dinner or breakfast. The food is great.,ROSAS,Las personas aquí son probablemente algunos de los mejores que conocerás. Es donde la mayoría de los viajes en autobús que pasan por esta área siempre se detienen para cenar o desayunar. La comida es excelente.,las personas aqui son probablemente algunos de los mejores que conoceras es donde la mayoria de los viajes en autobus que pasan por esta area siempre se detienen para cenar o desayunar la comida es excelente,"['personas', 'probablemente', 'mejores', 'conoceras', 'mayoria', 'viajes', 'autobus', 'pasan', 'area', 'detienen', 'cenar', 'desayunar', 'comida', 'excelente']",2,positive,personas probablemente mejores conoceras mayoria viajes autobus pasan area detienen cenar desayunar comida excelente
56,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Parador Restaurante Gualanday,"establishment,food,point_of_interest,restaurant",2.2404706,-76.77857209999999,Rosas,https://maps.google.com/?cid=13351999400810899892,,5.0,Super,ROSAS,Súper,super,['super'],0,neutral,super
57,CAUCA,ROSAS,19622,Restaurantes,Restaurantes,Parador Restaurante Gualanday,"establishment,food,point_of_interest,restaurant",2.2404706,-76.77857209999999,Rosas,https://maps.google.com/?cid=13351999400810899892,,1.0,"Terrible service from the waiters and administration, tasteless food and tasteless service. Please don't stop at that place if you don't want a bad experience. There I leave the photo so you can go by and NOT STOP.",ROSAS,"Terrible servicio de los camareros y la administración, alimentos sin sabor y servicio sin sabor. No se detenga en ese lugar si no quiere una mala experiencia. Allí dejo la foto para que puedas pasar y no parar.",terrible servicio de los camareros y la administracion alimentos sin sabor y servicio sin sabor no se detenga en ese lugar si no quiere una mala experiencia alli dejo la foto para que puedas pasar y no parar,"['terrible', 'servicio', 'camareros', 'administracion', 'alimentos', 'sabor', 'servicio', 'sabor', 'detenga', 'lugar', 'quiere', 'mala', 'experiencia', 'dejo', 'foto', 'puedas', 'pasar', 'parar']",-3,negative,terrible servicio camareros administracion alimentos sabor servicio sabor detenga quiere mala experiencia dejo foto puedas pasar parar
